,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,PocketTable,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,CabinDoorLockSide,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideSpindle,OverrideFeed,FeedRate,SpindleSpeed,SpindleApproval,RapidTraverseKey,Warmup,Production
8050,2022-03-02 11:36:17,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8051,2022-03-02 11:36:20,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8052,2022-03-02 11:36:21,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8053,2022-03-02 11:36:23,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8054,2022-03-02 11:36:25,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8055,2022-03-02 11:36:27,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8056,2022-03-02 11:36:29,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8057,2022-03-02 11:36:31,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8058,2022-03-02 11:36:33,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
14622,2022-03-02 11:36:34,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8059,2022-03-02 11:36:35,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8060,2022-03-02 11:36:37,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8061,2022-03-02 11:36:40,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8062,2022-03-02 11:36:41,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8063,2022-03-02 11:36:43,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8064,2022-03-02 11:36:45,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8065,2022-03-02 11:36:47,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8066,2022-03-02 11:36:49,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8067,2022-03-02 11:36:51,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8068,2022-03-02 11:36:54,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8069,2022-03-02 11:36:55,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8070,2022-03-02 11:36:57,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8071,2022-03-02 11:36:59,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8072,2022-03-02 11:37:01,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8073,2022-03-02 11:37:03,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8074,2022-03-02 11:37:05,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8075,2022-03-02 11:37:08,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8076,2022-03-02 11:37:09,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8077,2022-03-02 11:37:11,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8078,2022-03-02 11:37:14,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8079,2022-03-02 11:37:15,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8080,2022-03-02 11:37:17,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
16117,2022-03-02 11:37:18,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8081,2022-03-02 11:37:19,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
16118,2022-03-02 11:37:20,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8082,2022-03-02 11:37:21,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8083,2022-03-02 11:37:23,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8084,2022-03-02 11:37:25,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
16119,2022-03-02 11:37:26,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8085,2022-03-02 11:37:28,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8086,2022-03-02 11:37:29,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8087,2022-03-02 11:37:31,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8088,2022-03-02 11:37:34,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8089,2022-03-02 11:37:35,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8090,2022-03-02 11:37:37,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8091,2022-03-02 11:37:39,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8092,2022-03-02 11:37:41,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8093,2022-03-02 11:37:43,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8094,2022-03-02 11:37:45,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8095,2022-03-02 11:37:47,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
14623,2022-03-02 11:37:48,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8096,2022-03-02 11:37:49,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8097,2022-03-02 11:37:51,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
14204,2022-03-02 11:37:53,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,0,1
8098,2022-03-02 11:37:54,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,-30536.0,0.0,0.0,0.0,0,1
8099,2022-03-02 11:37:55,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,-30536.0,0.0,0.0,0.0,0,1
8100,2022-03-02 11:37:57,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,100.0,21810.0,0.0,0.0,0.0,0,1
8101,2022-03-02 11:37:59,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,13445.0,0.0,0.0,0.0,0,1
14205,2022-03-02 11:38:00,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,13187.5,2499.0,0.0,0.0,0,1
8102,2022-03-02 11:38:02,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,12930.0,4998.0,0.0,0.0,0,1
8103,2022-03-02 11:38:03,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8104,2022-03-02 11:38:05,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8105,2022-03-02 11:38:08,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8106,2022-03-02 11:38:09,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8107,2022-03-02 11:38:11,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8108,2022-03-02 11:38:13,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8109,2022-03-02 11:38:15,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8110,2022-03-02 11:38:17,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,4999.0,0.0,0.0,0,1
8111,2022-03-02 11:38:19,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8112,2022-03-02 11:38:22,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8113,2022-03-02 11:38:23,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8114,2022-03-02 11:38:25,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8115,2022-03-02 11:38:28,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8116,2022-03-02 11:38:29,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
16120,2022-03-02 11:38:30,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.5,0.0,0.0,0,1
8117,2022-03-02 11:38:31,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8118,2022-03-02 11:38:33,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,5000.0,0.0,0.0,0,1
8119,2022-03-02 11:38:35,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8120,2022-03-02 11:38:37,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8121,2022-03-02 11:38:39,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8122,2022-03-02 11:38:41,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.5,0.0,0.0,0,1
14624,2022-03-02 11:38:42,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8123,2022-03-02 11:38:43,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
16121,2022-03-02 11:38:44,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.5,0.0,0.0,0,1
8124,2022-03-02 11:38:45,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8125,2022-03-02 11:38:48,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,187.5,5000.0,0.0,0.0,0,1
8126,2022-03-02 11:38:49,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,5000.0,0.0,0.0,0,1
8127,2022-03-02 11:38:52,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8128,2022-03-02 11:38:53,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8129,2022-03-02 11:38:55,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8130,2022-03-02 11:38:57,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8131,2022-03-02 11:38:59,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8132,2022-03-02 11:39:02,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8133,2022-03-02 11:39:03,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,6392.0,4999.0,0.0,0.0,0,1
8134,2022-03-02 11:39:05,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8135,2022-03-02 11:39:08,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.5,0.0,0.0,0,1
8136,2022-03-02 11:39:09,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8137,2022-03-02 11:39:11,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8138,2022-03-02 11:39:13,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8139,2022-03-02 11:39:16,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8140,2022-03-02 11:39:17,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8141,2022-03-02 11:39:19,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,5000.0,0.0,0.0,0,1
8142,2022-03-02 11:39:22,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8143,2022-03-02 11:39:23,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
16122,2022-03-02 11:39:24,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.5,0.0,0.0,0,1
8144,2022-03-02 11:39:25,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8145,2022-03-02 11:39:27,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8146,2022-03-02 11:39:29,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8147,2022-03-02 11:39:31,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8148,2022-03-02 11:39:33,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
16123,2022-03-02 11:39:34,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8149,2022-03-02 11:39:35,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,341.0,4999.0,0.0,0.0,0,1
15367,2022-03-02 11:39:36,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,341.0,4999.0,0.0,0.0,0,1
8150,2022-03-02 11:39:37,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,5.0,5000.0,0.0,0.0,0,1
8151,2022-03-02 11:39:40,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8152,2022-03-02 11:39:42,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.5,0.0,0.0,0,1
8153,2022-03-02 11:39:43,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8154,2022-03-02 11:39:45,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8155,2022-03-02 11:39:48,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8156,2022-03-02 11:39:49,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
16124,2022-03-02 11:39:50,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,2987.5,5000.0,0.0,0.0,0,1
8157,2022-03-02 11:39:51,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,5600.0,5000.0,0.0,0.0,0,1
8158,2022-03-02 11:39:53,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8159,2022-03-02 11:39:56,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8160,2022-03-02 11:39:57,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8161,2022-03-02 11:39:59,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8162,2022-03-02 11:40:02,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8163,2022-03-02 11:40:03,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8164,2022-03-02 11:40:05,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
16125,2022-03-02 11:40:06,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,187.5,4999.0,0.0,0.0,0,1
8165,2022-03-02 11:40:07,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,4999.0,0.0,0.0,0,1
8166,2022-03-02 11:40:09,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,187.5,4999.0,0.0,0.0,0,1
15368,2022-03-02 11:40:10,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8167,2022-03-02 11:40:11,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8168,2022-03-02 11:40:13,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8169,2022-03-02 11:40:16,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8170,2022-03-02 11:40:18,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
8171,2022-03-02 11:40:19,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
16126,2022-03-02 11:40:20,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,5000.0,0.0,0.0,0,1
8172,2022-03-02 11:40:22,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,5600.0,4999.0,0.0,0.0,0,1
8173,2022-03-02 11:40:23,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,5600.0,4999.0,0.0,0.0,0,1
8174,2022-03-02 11:40:25,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,375.0,4999.0,0.0,0.0,0,1
