,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,PocketTable,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,CabinDoorLockSide,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideSpindle,OverrideFeed,FeedRate,SpindleSpeed,SpindleApproval,RapidTraverseKey,Warmup,Phase,Phase_compressed,Production
6445,2021-11-26 11:00:52,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,197.0,3100.0,0.0,0.0,0,20,4,0
6446,2021-11-26 11:00:54,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,197.0,3100.0,0.0,0.0,0,20,4,0
6447,2021-11-26 11:00:56,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,197.0,3099.0,0.0,0.0,0,20,4,0
6448,2021-11-26 11:00:58,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,452.0,3100.0,0.0,0.0,0,20,4,0
6449,2021-11-26 11:01:00,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,5469.0,3100.0,0.0,0.0,0,20,4,0
6450,2021-11-26 11:01:02,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,196.0,3099.0,0.0,0.0,0,20,4,0
9517,2021-11-26 11:01:04,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,196.0,3099.5,0.0,0.0,0,20,4,0
6451,2021-11-26 11:01:05,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,196.0,3100.0,0.0,0.0,0,20,4,0
6452,2021-11-26 11:01:06,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,196.0,3099.0,0.0,0.0,0,20,4,0
6453,2021-11-26 11:01:08,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,197.0,3099.0,0.0,0.0,0,20,4,0
6454,2021-11-26 11:01:11,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,197.0,3100.0,0.0,0.0,0,20,4,0
6455,2021-11-26 11:01:12,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,452.0,3100.0,0.0,0.0,0,20,4,0
6456,2021-11-26 11:01:14,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,449.0,3099.0,0.0,0.0,0,20,4,0
6457,2021-11-26 11:01:16,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,196.0,3099.0,0.0,0.0,0,20,4,0
6458,2021-11-26 11:01:18,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,196.0,3100.0,0.0,0.0,0,20,4,0
6459,2021-11-26 11:01:20,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,196.0,3099.0,0.0,0.0,0,20,4,0
6460,2021-11-26 11:01:22,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,197.0,3099.0,0.0,0.0,0,20,4,0
6461,2021-11-26 11:01:25,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,197.0,3100.0,0.0,0.0,0,20,4,0
6462,2021-11-26 11:01:26,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,197.0,3100.0,0.0,0.0,0,20,4,0
6463,2021-11-26 11:01:28,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,452.0,3100.0,0.0,0.0,0,20,4,0
8745,2021-11-26 11:01:31,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,196.0,3099.0,0.0,0.0,0,20,4,0
6464,2021-11-26 11:01:32,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,196.0,3100.0,0.0,0.0,0,20,4,0
6465,2021-11-26 11:01:34,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,196.0,3100.0,0.0,0.0,0,20,4,0
6466,2021-11-26 11:01:36,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,196.0,3100.0,0.0,0.0,0,20,4,0
6467,2021-11-26 11:01:38,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,197.0,3099.0,0.0,0.0,0,20,4,0
6468,2021-11-26 11:01:40,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,197.0,3099.0,0.0,0.0,0,20,4,0
6469,2021-11-26 11:01:42,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,452.0,3099.0,0.0,0.0,0,20,4,0
9518,2021-11-26 11:01:44,1.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,755.0,1549.5,0.0,0.0,0,20,4,0
6470,2021-11-26 11:01:45,0.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,7312.5,0.0,0.0,0.0,0,20,4,0
6471,2021-11-26 11:01:46,0.0,2.0,2.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,13870.0,0.0,0.0,0.0,0,20,4,0
6472,2021-11-26 11:01:48,0.0,5.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6473,2021-11-26 11:01:48,0.0,4.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6474,2021-11-26 11:01:50,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6475,2021-11-26 11:01:52,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6476,2021-11-26 11:01:54,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6477,2021-11-26 11:01:56,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
9519,2021-11-26 11:01:58,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6478,2021-11-26 11:01:59,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6479,2021-11-26 11:02:00,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6480,2021-11-26 11:02:02,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
9520,2021-11-26 11:02:05,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6481,2021-11-26 11:02:06,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6482,2021-11-26 11:02:08,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6483,2021-11-26 11:02:10,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6484,2021-11-26 11:02:12,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6485,2021-11-26 11:02:14,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6486,2021-11-26 11:02:16,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6487,2021-11-26 11:02:19,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6488,2021-11-26 11:02:20,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6489,2021-11-26 11:02:22,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
8746,2021-11-26 11:02:25,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6490,2021-11-26 11:02:26,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6491,2021-11-26 11:02:28,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6492,2021-11-26 11:02:30,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6493,2021-11-26 11:02:32,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6494,2021-11-26 11:02:34,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6495,2021-11-26 11:02:36,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
8747,2021-11-26 11:02:38,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6496,2021-11-26 11:02:39,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6497,2021-11-26 11:02:40,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6498,2021-11-26 11:02:42,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6499,2021-11-26 11:02:44,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6500,2021-11-26 11:02:46,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6501,2021-11-26 11:02:48,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6502,2021-11-26 11:02:50,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6503,2021-11-26 11:02:52,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6504,2021-11-26 11:02:54,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6505,2021-11-26 11:02:56,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
9521,2021-11-26 11:02:58,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6506,2021-11-26 11:02:59,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6507,2021-11-26 11:03:00,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6508,2021-11-26 11:03:02,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6509,2021-11-26 11:03:04,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6510,2021-11-26 11:03:06,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6511,2021-11-26 11:03:08,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6512,2021-11-26 11:03:10,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6513,2021-11-26 11:03:12,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
8973,2021-11-26 11:03:13,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6514,2021-11-26 11:03:14,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6515,2021-11-26 11:03:16,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6516,2021-11-26 11:03:19,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6517,2021-11-26 11:03:20,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6518,2021-11-26 11:03:22,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6519,2021-11-26 11:03:24,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6520,2021-11-26 11:03:26,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6521,2021-11-26 11:03:28,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6522,2021-11-26 11:03:30,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6523,2021-11-26 11:03:33,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6524,2021-11-26 11:03:34,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6525,2021-11-26 11:03:36,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6526,2021-11-26 11:03:39,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6527,2021-11-26 11:03:40,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6528,2021-11-26 11:03:42,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6529,2021-11-26 11:03:44,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6530,2021-11-26 11:03:46,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6531,2021-11-26 11:03:48,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6532,2021-11-26 11:03:50,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
8748,2021-11-26 11:03:52,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6533,2021-11-26 11:03:53,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6534,2021-11-26 11:03:54,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6535,2021-11-26 11:03:56,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6536,2021-11-26 11:03:59,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6537,2021-11-26 11:04:00,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6538,2021-11-26 11:04:02,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6539,2021-11-26 11:04:04,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6540,2021-11-26 11:04:06,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6541,2021-11-26 11:04:08,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6542,2021-11-26 11:04:10,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
8749,2021-11-26 11:04:12,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6543,2021-11-26 11:04:13,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6544,2021-11-26 11:04:14,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6545,2021-11-26 11:04:16,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
8750,2021-11-26 11:04:19,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6546,2021-11-26 11:04:20,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6547,2021-11-26 11:04:22,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6548,2021-11-26 11:04:24,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6549,2021-11-26 11:04:26,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6550,2021-11-26 11:04:28,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6551,2021-11-26 11:04:30,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6552,2021-11-26 11:04:33,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6553,2021-11-26 11:04:34,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6554,2021-11-26 11:04:36,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6555,2021-11-26 11:04:38,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6556,2021-11-26 11:04:40,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6557,2021-11-26 11:04:42,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6558,2021-11-26 11:04:44,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6559,2021-11-26 11:04:47,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6560,2021-11-26 11:04:48,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6561,2021-11-26 11:04:50,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6562,2021-11-26 11:04:53,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6563,2021-11-26 11:04:54,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6564,2021-11-26 11:04:56,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6565,2021-11-26 11:04:58,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6566,2021-11-26 11:05:00,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6567,2021-11-26 11:05:02,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6568,2021-11-26 11:05:04,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
6569,2021-11-26 11:05:07,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,101.0,0.0,0.0,0.0,0.0,0,20,4,0
